idr_name	NAME	actin.cortical.patch..GO.0030479.	cdc28_goldstandard_hits	cell.wall..GO.0005618.	cellular.response.to.DNA.damage.stimulus..GO.0006974.	cytoplasmic.stress.granule..GO.0010494.	extracellular.region..GO.0005576.	intracellular.signal.transduction..GO.0035556.	inviable	mitchell2012_parkermrnps	mitochondrial.inner.membrane..GO.0005743.	mitochondrial.matrix..GO.0005759.	mitochondrion..GO.0005739.	mRNA.binding..GO.0003729.	nuclear.pore..GO.0005643.	nucleolus..GO.0005730.	P.body..GO.0000932.	protein.kinase.activity..GO.0004672.	respiratory.growth..decreased.rate	ribosome.biogenesis..GO.0042254.	RNA.accumulation..increased	rRNA.processing..GO.0006364.	sequence.specific.DNA.binding..GO.0043565.	wallace2015_heatagg
YLR256W_idr_6	YLR256W; HAP1; Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
YLR256W_idr_8	YLR256W; HAP1; Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
YLR257W_idr_8	YLR257W; ; Protein of unknown function; protein abundance increases in response to DNA replication stress	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR258W_idr_2	YLR258W; GSY2; Glycogen synthase; expression induced by glucose limitation, nitrogen starvation, heat shock, and stationary phase; activity regulated by cAMP-dependent, Snf1p and Pho85p kinases as well as by the Gac1p-Glc7p phosphatase; GSY2 has a paralog, GSY1, that arose from the whole genome duplication; relocalizes from cytoplasm to plasma membrane upon DNA replication stress	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR260W_idr_4	YLR260W; LCB5; Minor sphingoid long-chain base kinase; possibly involved in synthesis of long-chain base phosphates, which function as signaling molecules; LCB5 has a paralog, LCB4, that arose from the whole genome duplication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YLR260W_idr_5	YLR260W; LCB5; Minor sphingoid long-chain base kinase; possibly involved in synthesis of long-chain base phosphates, which function as signaling molecules; LCB5 has a paralog, LCB4, that arose from the whole genome duplication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YLR262C_idr_2	YLR262C; YPT6; Rab family GTPase; required for endosome-to-Golgi, intra-Golgi retrograde, and retrograde Golgi-to-ER transport; temporarily at the Golgi, dissociating into the cytosol on arrival of the late Golgi GTPase Ypt32p; Golgi-localized form is GTP bound, while cytosolic form is GDP-bound; required for delivery of Atg9p to the phagophore assembly site during autophagy under heat stress, with Ypt6p for starvation induced autophagy and for the CVT pathway; homolog of mammalian Rab6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YLR263W_idr_5	YLR263W; RED1; Protein component of the synaptonemal complex axial elements; involved in chromosome segregation during the first meiotic division; critical for coupling checkpoint signaling to SC formation; promotes interhomolog recombination by phosphorylating Hop1p; also interacts with Mec3p and Ddc1p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR265C_idr_2	YLR265C; NEJ1; Protein involved in regulation of nonhomologous end joining; interacts with DNA ligase IV components Dnl4p and Lif1p; repressed by MAT heterozygosity; regulates cellular distribution of Lif1p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR266C_idr_4	YLR266C; PDR8; Transcription factor; targets include ATP-binding cassette (ABC) transporters, major facilitator superfamily transporters, and other genes involved in the pleiotropic drug resistance (PDR) phenomenon; PDR8 has a paralog, YRR1, that arose from the whole genome duplication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YLR271W_idr_1	YLR271W; CMG1; Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR271W_idr_3	YLR271W; CMG1; Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR272C_idr_3	YLR272C; YCS4; Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation, chromatin binding of condensin, tRNA gene clustering at the nucleolus, and silencing at the mating type locus; required for replication slow zone (RSZ) breakage following Mec1p inactivation	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR272C_idr_7	YLR272C; YCS4; Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation, chromatin binding of condensin, tRNA gene clustering at the nucleolus, and silencing at the mating type locus; required for replication slow zone (RSZ) breakage following Mec1p inactivation	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR273C_idr_1	YLR273C; PIG1; Putative targeting subunit for type-1 protein phosphatase Glc7p; tethers Glc7p to Gsy2p glycogen synthase; PIG1 has a paralog, GAC1, that arose from the whole genome duplication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR273C_idr_10	YLR273C; PIG1; Putative targeting subunit for type-1 protein phosphatase Glc7p; tethers Glc7p to Gsy2p glycogen synthase; PIG1 has a paralog, GAC1, that arose from the whole genome duplication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR273C_idr_17	YLR273C; PIG1; Putative targeting subunit for type-1 protein phosphatase Glc7p; tethers Glc7p to Gsy2p glycogen synthase; PIG1 has a paralog, GAC1, that arose from the whole genome duplication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR276C_idr_2	YLR276C; DBP9; DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0
YLR276C_idr_4	YLR276C; DBP9; DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0
YLR277C_idr_2	YLR277C; YSH1; Endoribonuclease; subunit of the mRNA cleavage and polyadenylation specificity complex; required for 3' processing, splicing, and transcriptional termination of mRNAs and snoRNAs; protein abundance increases in response to DNA replication stress; YSH1 has a paralog, SYC1, that arose from the whole genome duplication	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR278C_idr_1	YLR278C; ; Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; YLR278C is not an essential gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YLR278C_idr_2	YLR278C; ; Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; YLR278C is not an essential gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YLR278C_idr_3	YLR278C; ; Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; YLR278C is not an essential gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YLR278C_idr_7	YLR278C; ; Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; YLR278C is not an essential gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YLR283W_idr_4	YLR283W; ; Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YLR283W is not an essential gene	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR286C_idr_2	YLR286C; CTS1; Endochitinase; required for cell separation after mitosis; transcriptional activation during the G1 phase of the cell cycle is mediated by transcription factor Ace2p	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR287C_idr_3	YLR287C; ; Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLR287C is not an essential gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR288C_idr_3	YLR288C; MEC3; DNA damage and meiotic pachytene checkpoint protein; subunit of a heterotrimeric complex (Rad17p-Mec3p-Ddc1p) that forms a sliding clamp, loaded onto partial duplex DNA by a clamp loader complex; homolog of human and S. pombe Hus1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR289W_idr_1	YLR289W; GUF1; Mitochondrial matrix GTPase; associates with mitochondrial ribosomes; important for translation under temperature and nutrient stress; may have a role in translational fidelity; similar to bacterial LepA elongation factor	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0
YLR300W_idr_1	YLR300W; EXG1; Major exo-1,3-beta-glucanase of the cell wall; involved in cell wall beta-glucan assembly; exists as three differentially glycosylated isoenzymes; EXG1 has a paralog, SPR1, that arose from the whole genome duplication	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR305C_idr_1	YLR305C; STT4; Phosphatidylinositol-4-kinase; functions in the Pkc1p protein kinase pathway; required for normal vacuole morphology, cell wall integrity, and actin cytoskeleton organization	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR305C_idr_21	YLR305C; STT4; Phosphatidylinositol-4-kinase; functions in the Pkc1p protein kinase pathway; required for normal vacuole morphology, cell wall integrity, and actin cytoskeleton organization	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR308W_idr_1	YLR308W; CDA2; Chitin deacetylase; together with Cda1p involved in the biosynthesis ascospore wall component, chitosan; required for proper rigidity of the ascospore wall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR309C_idr_17	YLR309C; IMH1; Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi, contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR309C_idr_21	YLR309C; IMH1; Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi, contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR309C_idr_3	YLR309C; IMH1; Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi, contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_1	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_12	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_13	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_15	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_18	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_20	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_21	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_22	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_3	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR310C_idr_8	YLR310C; CDC25; Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR313C_idr_10	YLR313C; SPH1; Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner, interacts with MAPKKs Mkk1p, Mkk2p, and Ste7p; SPH1 has a paralog, SPA2, that arose from the whole genome duplication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR313C_idr_6	YLR313C; SPH1; Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner, interacts with MAPKKs Mkk1p, Mkk2p, and Ste7p; SPH1 has a paralog, SPA2, that arose from the whole genome duplication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR314C_idr_1	YLR314C; CDC3; Component of the septin ring that is required for cytokinesis; septins are GTP-binding proteins that assemble with other septins into rod-like complexes that can associate with other rods to form filament polymers; septin rings at the mother-bud neck act as scaffolds for recruiting factors needed for cell division and as barriers to prevent diffusion of specific proteins between mother and daughter cells	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
